site,게시판,제목,URL,작성자,작성시간,조회수,댓글 수,좋아요 수,본문
클리앙,굴당,2025 기아 EV5 GT라인,https://www.clien.net/service/board/cm_car/18848288?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,전자치킨,2024-11-27 17:04:45,3843,4,0,"




2025 기아 EV5 GT라인이 2024 광저우 모토쇼를통해 공개되었습니다.
2025년형 모델의경우 15만위완에서 21.5만 위완 가격표로 될것으로 예상됩니다.
GT트림의 차량은 블랙색상인데, 20인치 3스포크 타입의 삼각형 휠을 특징으로 합니다.
GT라인은 듀얼모터 4륜구동시스템으로 316마력을 자랑하며, 30-80% 충전이 27분소요됩니다.

기본형 모델또한 530km 주행가능거리를 지니고, 롱레인지는 720km 라고합니다.
[이거 중국기준이라.. 국내오면..150km는 빼야할듯]
실용성과 스타일을 갖춘 모델이 될것이라고 합니다.















https://thekoreancarblog.com/2024/11/24/kia-unveils-2025-ev5-gt-line-at-guangzhou/


https://www.thedrive.co.kr/news/newsview.php?ncode=1065596401133319
더 드라이브도.. kcb 코리아 카 블 로그 따라서옴겻네요.
"
클리앙,굴당,눈 오는 날은 자가용 운전 하지 마세요.,https://www.clien.net/service/board/cm_car/18848093?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,중간보스,2024-11-27 12:25:51,6381,31,0,"타이어 문제 뿐만 아니라 염화칼슘이 바닥에 스며서 하체 및 휀다 부식 어마어마어마어마하게 시킵니다.
관찰력이 좀 있는 분들은 아실거에요, 자전거 체인이나 자동차 브레이크디스크 비 맞고 몇 시간만 지나면
녹이 생긴다는 사실을요..
그나마 체인이나 디스크는 다시 운행하면 마찰에 의해 녹이 금방 제거 되지만 차량 하체 부품이나
휀더 안쪽 같은데는 녹이 발생하기 시작하면 인위적으로 제거 해 주기 전에는 답이 없습니다.

녹이 일단 발생하면 금속 표면에 녹이 꽃 처럼 펴지면서 산소나 물의 접촉면이 크게 늘어나고
녹이 퍼지는것을 가속화시킵니다.
물론 새 차 일때는 부품에 방청작업이 돼 있고 아연코팅도 돼 있어서 녹의 발생을 최대한 억제 하지만
바닥으로부터 튀어오르는 입자들에 의해 상처가 생겼거나 볼트체결부위, 관절부위 등은
금속이 금방 노출되어 그곳 부터 녹이 발생되고 녹이 발생되면 방청 처리된 부분을 벗겨가며 퍼져나갑니다.
그렇게 발생되는 녹은 시간이 갈 수록 기하급수적으로 늘어나게 돼요.

제가 이 글을 쓰는 이유는...
제가 차를 타면서 하체를 본 경우가 많이 없는데 한 3년 신경을 안쓰다가 금년에 타이어 교체 할 때
하체를 보고 기겁을 했습니다. (2010년식 CTS 입니다)
3년 안 본 사이에 엄청 썪었더라구요 ㅠㅠ
물론 그 동안 겨울에도 많이 돌아다니긴 했습니다만 지난 2년간 귀찮다면서 눈길을 달린 후
하부세차에 소올한것이 원인이 아닐까 싶습니다.
물만으로도 녹이 쉽게 나는데 염화칼슘이 뿌려진다? 그냥 물이 뿌려졌을 때 보다 10배 이상
부식 속도가 가속화 된다고 합니다.
이런 정보를 진즉에 알았다면 눈길 달린 후엔 대충 고압수 몇 번 뿌리는 정도가 아니라 곳곳에 스며든
염화칼슘을 모조리 희석시킬 각오로 하부세차 빡쎄게 했을텐데 말이죠..
아니, 도로에 염화칼슘이 뿌려지는 날에는 운행을 안했을겁니다;
여러분도 차를 아끼고 오래 타실 생각이시라면 염화칼슘 뿌려지는 날의 운행은 가급적이면 지양 하세요.

센터에서는 이 정도 녹 발생해도 괜찮다 하던데 그거야 현재 시점에서 괜찮다는거지 이 대로 2~3년 정도만 더 지나면
부품 교체 하려면 산소절단기가 동원돼야 할겁니다;; (저 차 오래 탈거에요)



... 이런 길을 해 마다 다녔습니다."
클리앙,굴당,하이브리드와 전기차 모두 경험하신 분들께,https://www.clien.net/service/board/cm_car/18847565?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,사이코딸기,2024-11-26 15:54:22,6021,52,0,"요즘 제 2014년 sm5 d가 15만킬로을 넘어서면서 이제 자길 놓아달라고 시그널을 보내오고 있는데

이번 자동차 검사에서 전조등 부적격 > H7 램프 교체 후 재검사 > 또 부적격 > 전조등 아쎄이 교체를 겪으면서 하도 빡이 쳐갖고요..

신차 검색을 좀 하다보니

<전기차에서 하이브리드로> or <하이브리드에서 전기차로>

변경하신 분들 비율이 어떻게 되는지가 궁금해서 굴당에 글을 끄적여봅니다.

댓글로 변경하신 이유도 적어주신다면 저처럼 두 가지 차량을 고민하는 분들께 많은 참고가 될거같습니다.

감사합니다."
클리앙,굴당,"아우디 풀체인지 Q5, SQ5의 '스포트백' 모델 공개",https://www.clien.net/service/board/cm_car/18847497?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,린드우디,2024-11-26 14:27:48,5301,23,0,"얼마전 풀체인지 Q5가 공개되었고 오늘은 ""스포트백""버전의 Q5가 공개 되었습니다.
아우디 차종 중에서 가장 인기 많은 모델중 하나이기도 합니다.






















최근 공개된 풀체인지 A5, 그리고 풀체인지 Q5에 들어가는 2.0 TFSI 가솔린 싱글 터보 엔진은
엔진코드명 EA888 evo5로 기존 evo4의 업그레이드 버전입니다.
﻿※ 기존 EA888 evo4엔진은 2021년에 개발된 2.0 가솔린 싱글 터보입니다.


﻿
기존 evo4 대비 EA888 evo5의 가장 큰 변경점은
""가변식 터보 차저(VTG)""적용, 그리고 ""수냉식 인터쿨러""가 적용된 것이 특징입니다.

그리고 희안하게도 풀체인지 A5의 2.0 TFSI는 마일드 하이브리드 플러스와 매칭을 안시켰는데
풀체인지 Q5의 2.0 TFSI는 마일드 하이브리드 플러스와 매칭이 된다는 점이 재밌습니다.

배기가스 배출 기준을 맞추기 위해 Q5같이 무게가 좀 있는 차량은 마하 플러스를 붙인거 같은데
그냥 일반 A5 2.0 TFSI도 마하 플러스가 들어갔으면 어땠을까 하는 아쉬움이 있습니다.


﻿그리고 다음은 함께 공개된 풀체인지 SQ5 스포트백 입니다.










﻿
이번 풀체인지 S5, 그리고 SQ5에 들어가는 3.0 TFSI 엔진 역시
기존 EA839 3.0 TFSI를 대체하는 EA839 evo 엔진이 적용됩니다.
﻿※ 기존 EA839는 2016년에 개발된 3.0 가솔린 싱글터보, 2.9 가솔린 트윈터보입니다.
﻿


﻿기존 EA839대비 EA839 evo의 가장 큰 변경점은 2.0 TFSI와 마찬가지로
""가변식 터보 차저(VTG)""적용, 그리고 ""수냉식 인터쿨러""가 적용된 것이 특징입니다.
(AVS는 기존에도 있던 시스템이라 패스)

EA839 evo가 적용되는 풀체인지 S5와 SQ5는 기본적으로 마일드 하이브리드 플러스와 매칭되며
저속 주행시 전기 모드로만 주행이 가능합니다. (다만 운전자가 EV모드를 선택 가능 하진 않음)

﻿

출처 :
https://www.audi-mediacenter.com/en/audi-q5-sportback-13207https://www.audi-mediacenter.com/en/audi-sq5-sportback-13378"
클리앙,굴당,브레이크경고등 질문입니다.,https://www.clien.net/service/board/cm_car/18847045?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,당일대출,2024-11-25 20:28:10,1628,2,0,"안녕하세요 차량은 아반떼md 2010년식이구요 최근에 브레이크경고등이 떴다가 사라졌다가 반복합니다

제가 가지고있는 진단기는 물려도 고장코드는 안나오는 상태이구요

출근할때 처음 시동 걸면 경고등은 100% 들어와있습니다 그런데 운행하다보면 없어지긴하는데 이게 없어지는 조건이 날씨가 따뜻하면 없어집니다;;

출근거리가 40km정도 되는데 출근할 때는 보통 도착할때까지 안없어지고 낮에 차량 쓰거나 퇴근때 10도 넘어가면 10-20분안에 없어지긴 합니다

온도변화로 브레이크경고등이 왔다갔다하는 상황인데 온도로 인한 타이어 공기압변화 빼고는 짐작가는게 없는데 뭐가 문제일까요...??
"
클리앙,굴당,차량기추 후기(G70),https://www.clien.net/service/board/cm_car/18846733?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,꾸페,2024-11-25 13:03:26,5931,21,0,"



펀카나 사볼까 하며 약 2년간 중고차를 눈팅하다가 최종적으로 차량을 구매하게 되었습니다.
-> G70 3.3 AWD

후보군은 대략 5천만 원 이내의 차량이었으며, 현재 보유 중인 그랜저와 레이가 있어서 가족용으로 쓸 차가 아닌 저만을 위한
작고, 빠르고, 재미있는 차량 위주로 알아보았습니다.

스팅어, G70, M340i, 골프 GTI, 아우디 A5, A35, 아반떼 N 등이 후보였고, 적당한 크기와 괜찮은 출력, 그리고 유지보수의 편의성 때문에 스팅어로 마음을 굳혔습니다. 하지만 원하는 옵션에 적당한 매물이 잘 나오지 않아 결국 추석 때 와이프와 함께 보러 갔던 G70을 구매하게 되었습니다.

끝까지 M340i가 끌렸지만, 예산을 살짝 초과하는 가격과 유지보수에 대한 걱정 때문에 국산차를 최종적으로 선택했습니다.

내외관
외관은 스팅어 마이스터가 제 취향에 더 가깝긴 했는데, 이상하게도 내 차가 되고 나니 자꾸 보다 보니 G70도 나름 이뻐 보이네요. 특히 이번 차량은 녹색 계열이라는 점이 큰 매력으로 다가왔습니다.  색상(테즈먼 블루)이 선택에 많은 영향을 미쳤던 것 같습니다.

전후면 디자인이 약간 옹졸해 보이긴 하지만, 전체적인 바디 라인은 이쁘게 느껴집니다.

퍼들 램프에 제네시스 로고 같은 디테일도 마음에 들고요. 내장은 깔끔하게 정돈된 느낌이지만, 실내 창틀의 마감이 없는 부분이나 가죽 질감이 생각보다 단단한 점은 아쉽습니다.

다른 후보 차량 대비 앰비언트 라이트가 없는 것도 조금 아쉬운 부분입니다.
렉시콘 스피커는 기대 이상으로 만족스러워요. 그랜저의 JBL보다 훨씬 좋은 소리를 들려줍니다.

전시장에 가서 착석도 해보고 구매했지만, 확실히 실내 공간은 좁습니다.
그래도 아직 아이들이 어려서 잠깐씩 가까운 거리를 다니는 데는 충분히 사용할 만합니다.
트렁크 공간도 확실히 작고요.

성능
기존 그랜저도 3.3이라 출력이 충분하다고 생각했는데, 확실히 다릅니다. 살짝 과할 정도지만, 매우 만족스러운 출력입니다.

변속 속도도 현대차 치고는 상당히 빠른 느낌이고, 탈수록 예전에 타던 신쿱이 생각납니다. 신쿱과 하체 느낌이 상당히 비슷하네요.

순정 가변 배기도 적당히 조용한 선에서 즐기기에 좋습니다.
드라이브 모드에 스포츠 플러스 모드가 있긴 하지만, 댐퍼가 너무 하드해져서 아주 좋은 길이 아니면 커스텀 모드로 설정해서 타는 게 저한테는 더 맞는 것 같습니다.

람다 엔진 특성인지 저속에서는 배기량 대비 힘이 약간 부족하네요. 터보가 달려서 그런지 확실히 N/A 3.3 람다보다는 회전 질감이 아쉽습니다.

구매 후 타이어 공기가 조금씩 새는 문제가 있어 출고 타이어에서 DWS06+로 교체했는데, 기존 Tour A/S보다 사이드월이 물러서 그런지 차가 좀 더 컴포트 해졌습니다.

작고 잘 달리는 차량을 원해서 산 건데, 이 목적에는 딱 맞는 차인 것 같습니다.
다만 이제 나이가 들어서 그런지 컴포트 모드로 차량을 운행해도 허리와 온몸이 쑤십니다. 좀 더 크고 편한 차가 이제는 제 취향이 되어버린 게 아닌가 싶어 슬프네요."
클리앙,새소식,BYD “2025년 1월 공식 한국 진출”…첫 모델 'SEAL' 유력,https://www.clien.net/service/board/news/18846625?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,N/A,2024-11-25 09:59:14,40.3 k,56,0,"
<BYD SEAL>

BYD는 지난 18일부터 22일까지 중국 선전과 충칭에 한국 기자단을 초청해 임원 인터뷰와 공장 방문, 신기술 소개, 시승 행사를 진행했다.
    이번 일정에서 가장 관심을 끈 것은 BYD의 구체적인 한국 상륙 진출 일정과 세부 계획이다. 이에 대해 간담회에 참석한 류쉐량(LIU XUELIANG, 劉学亮) 아시아태평양 자동차 영업사업부 총경리는 “BYD는 30년 전에 이차전지 연구 개발을 시작했고, 최초 10년간은 배터리 연구 개발과 IT 영역에 집중했다”라고 말문을 열었다.

한국 진출은 IT 산업의 발전 과정에서 LG, 삼성을 고객으로 맞이하면서 이뤄졌다. 류쉐량 총경리는 “배터리 기술 개선 과정에서 그다음 단계를 고민했는데, 이러한 고민이 바로 20년 전에 BYD가 자동차산업에 들어온 계기가 되었다”라고 설명했다.
...
한국 자동차 시장과의 인연은 2012년에 시작됐다. 류쉐랑 총경리는 “2012년 제주도에 처음 방문했고, 이것이 그다음 해 제주 전기차 엑스포 참가하는 계기가 되었다”라고 말했다. 전시회 이후 인지도가 높아진 BYD는 2016년 첫 BYD 전기버스를 우도에서 시판했다.
    류쉐량 총경리는 “긴 시간 동안 기술 엔지니어와 임직원을 한국으로 파견해 한국 승용차 시장 진출에 대해 준비했고, 최근 2년 동안 더 많은 소비자의 목소리를 들었다”라면서 “많은 한국 소비자에게 제품에 대한 제원, 요구사항에 대해 듣고 한국 승용차 시장에 서비스를 제공할 수 있는 전문적인 한국팀을 구성했다”라고 설명했다.
    그는 이어 “내년 1월 중 한국에서 정식으로 브랜드를 런칭할 예정이고 6개의 딜러사가 서울과 부산, 제주 등 전국 전시장 위치를 밝힐 계획”이라며 “앞으로 BYD는 한국에서 더 많은 파트너사와 보험, 금융, 물류 등 시장 전반에서 협력하여, 한국 시장을 세계적으로 앞선 전기차 시장으로 만들기를 희망한다”라고 밝혔다.
    그러나 그는 이 자리에서 한국 시판 모델과 판매목표는 상세히 언급하지 않았다. 류 총경리는 “첫해에는 목표를 설정하지 않지만, 더 많은 한국 소비자가 BYD 전기차를 체험하면 좋겠다”라고 말했다.

구체적인 모델은 언급되지 않았으나, BYD가 간담회 전날 진행한 시승 행사에는 다양한 모델이 등장해 한국에 선보일 모델을 유추해볼 수 있었다. 소형 SUV 아토3를 비롯해 콤팩트 해치백 돌핀, 전기 세단 SEAL, 중형 SUV SEALION 7, 덴자 D9, 펑청바오 바오5, 양왕 U8이 그 주인공이다. 이 가운데 SEAL은 가장 유력한 첫 수입 모델이다.
    ...
그는 이어 “한국에서 순수 전기차 시장 점유율은 신차 판매량의 9.6%, 일본은 1.1%다. 한국의 전기차 보급률은 조금 더 힘을 쓰면 세계적인 수준에 도달할 수 있을 것”이라면서 “지금은 자동차산업이 100년에 한 번 마주할 수 있는 시기다. 전동화뿐만 아니라 지능화를 통해 친환경 차로 거듭나 청결한 지구 만들기에 도움을 줄 것”이라고 강조했다.
    마지막으로 류 총경리는 “한국에 있는 친환경차 기업들과 손잡고 녹색경제 발전에 공동으로 노력할 수 있기를 희망한다”라면서 “현재 BYD의 상용차 전기버스는 전 세계 70여 개 나라에서 운용되고 있다. 한국에서도 현재 누적 1000대 이상의 버스가 판매되었으며, 앞으로도 BYD 상용차를 한국 시장에 가져올 예정”이라고 밝혔다.
"
클리앙,모공,2024년 올해 가장 실물이 예쁜 차!,https://www.clien.net/service/board/park/18846251?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,천문공,2024-11-24 15:14:57,21.3 k,14,0,"개취임을 먼저 밝힙니다.

시간이 남아 주차장을 쭈욱 둘러 보는데,
예전에 이뻐 보였던 차들이 지금 보면....느낌이 확 다릅니다.
전의 느낌과 다른 못해 보임이 한 눈에 확 들어 오네요.

그런데, 그 와중에 독보적으로 눈에 들어 오는 디자인이 있었으니...
심지어 윗급, 윗윗급 보다 더 예쁜 디자인...(개취 영역이니 참고만 바라고요.

주인공은 바로... 신형 소나타입니다.





몇 년 안쪽으로 예쁘다고 생각했던 것들을 모두 누르는
실물의 존재가 가장 뛰어나네요.

제 개인적인 2024년 디자인 1위는 신형 소나타에 주겠습니다.ㅎㅎ"
클리앙,굴당,K4를 처음 봤습니다.,https://www.clien.net/service/board/cm_car/18846247?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,Harugun,2024-11-24 15:01:15,5320,2,0,"
올 하반기부터 출시된다고 듣고 이후 아무런 소식을 듣지 못하고 있었는데, 어느새 출고가 시작되었나봅니다.

후미등에 LED가 아닌 일반전구가 사용된걸로 봐서 제일 기본형 모델인거 같은데, 기대보다 차가 그리 이뻐보이지 않아 좀 실망했습니다 ㅠ 뭔가 만듦새가 그리 좋아보이지는 않는..닛산 센트라 급의 느낌?
특이한 점이라면 차 루프가 상당히 낮아 보이더군요.

다른 색상이나 상옵 차량들 돌아다니는 걸 더 보게 되면 생각이 바뀔지도 모르겠습니다만, 지금 느낌으로는 K4가 아닌 엘란트라(아반테)를 살 거 같습니다..
"
클리앙,굴당,볼보 s60 vs 쏘나타 디엣지,https://www.clien.net/service/board/cm_car/18846198?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,이자까야,2024-11-24 12:48:18,5830,46,0,"이제 슬슬 차를 바꿔볼까 고민중입니다
생각중인 차종이 s60이랑 쏘나타디엣지 1.6터보인데
가격 차이가 1000만 원 이상 나서 두 차를 비교하는 게 맞나 싶기도 하지만 계속 고민되네요
사실 볼보가 사고싶은 이유는 오디오가 가장큽니다
이외에 헤드라이트, 출력, 시트 정도가 쏘나타 보다 좋아보이고
    그외 나머지 소음, hud크기 및 정보?, 정비성, 가격 등은 쏘나타가 장점인거같아요

쏘나타를 사더라도 아마 오디오쪽에서 만족 못하고 dsp+스피커 300만원대 정도 튜닝을 하지않을까싶은데
카오디오 튜닝은 아직도 호불호가 많고 돈값못한다, 볼보 순정 B&W에 비해 많이 떨어지지 않을까싶기도하구요

가격 이랑 경정비를 고민하는 순간부터 사실 정답은 쏘나타로 정해졌다 생각되는데
볼보 B&W가 계속 아른아른 거리네요. 다들 어떻게 생각하시나요?"
클리앙,굴당,현대기아는 신차출고시 오일교환 같은 bsi? 없나요?,https://www.clien.net/service/board/cm_car/18846173?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,gollo01,2024-11-24 11:45:50,3819,7,0,"안녕하세요.

아반떼 출고 후 길들이기는 한참전 에 끝났는데

제가 무조건 신차출고후에는 엔진오일은 꼭 빠르게 2번정도 갈아주는 편인데

현대는 비엠 bsi 처럼 뭔가 오일 교환 서비스 해주는게 없을까요?

아니면 마이현대 들어가면 포인트 있던데
이걸로 엔진오일이랑 갈수 있을까요?

아니면 그냥 공임나라 가야할까요

현대차가 처음인데 딜러 얼굴도 안보고 사서..

다른 현대 오너분들 주로 어떻게 하시는지 궁금합니다~
"
클리앙,굴당,리콜받으러 갔다가 소화기 사왔습니다,https://www.clien.net/service/board/cm_car/18845936?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=7&sort=recency&boardCd=&isBoard=false,Karyudrian,2024-11-23 19:53:47,4817,5,0,"

EV6 리콜(업데이트) 2건인가 있다 그래서 아침일찍 1등으로 입고했습니다.
토요일은 예약 안받고 무조건 선착순이라 오픈런으로 오는 편입니다.
기존 내연/하브 탈때도 여기 오토큐만 쭉 다녔는데, 그땐 분기에 1번꼴로 왔었죠.
최소 엔진오일이라도 갈러 왔어야 했고 각종 소모품들 매뉴얼대로 딱딱 오다보니 그정도 왔었는데,
전기차로 바꾸고선 올일이 없네요.

그나마 가끔 와도 연차점검이랑 리콜뿐이고..
가만 생각해보니 뻔질나게 자주 오던곳인데 차바꾸고 2년 다되가는동안 여기서 돈을 거의 쓴적이 없네요.
아침 첫손님부터 공짜손님이라 그것도 좀 거시기 하고..

내년부턴 차에 소화기 없으면 정기검사 불합격이라는 얘기도 있고 해서 대기실에 전시된 소화기 앞에서 기웃거려 봅니다.
    가격도 안보고 슬쩍 카운터 가서 출고할때 소화기 하나 달라고 얘기 해놓고..
조금 있으니 차가 나오네요.

소화기 받아서 계산하는 와중에,
옆에 있던 왠 아재가 '전기차가 하도 불이나니 소화기도 사가나보네' 라고 툭 던집니다.
저는 들은척도 안하고 카드나 건내주고 있었는데,
옆에 계시던 사장님이 벌떡 일어나서
'전기차가 아니라 차에는 소화기가 있어야 합니다 선생님!!' 하시며 데리고 나가시네요ㅋㅋㅋ
밖에 소화기앞에서 일장 연설이 들리기 시작하고 계산 해주시던 직원분은 한숨쉬시면서 대신 죄송하다고 하시는데,
저는 뭐 그럴수도 있죠ㅋㅋ 하고 나왔습니다.

참고로 여기 오토큐 사장님 ev6 첫출시 얼마 안되서 본인 차를 ev6 로 바꾸신분입니다.
정비소에 완속충전기도 설치하셨고..
전기차가 잘되면 좋을게 없으실거라 지금도 물음표이긴 한데,
제가 ev6 로 바꾸고 처음 방문했을때 스몰토크 엄청 해주셔서 저는 좋긴 했네요.
오늘도 '아직 내차도 업데이트 안했는데~' 라고 하신ㅋㅋ

사진은 제가 처음 타던 차량에서부터 지금까지 항상 가지고 다니던 20년된 소화기와 새로산 모비스 순정 소화기 입니다.
있던것도 아직 압력은 정상이지만 그래도 20년이면 바꿀때 됐겠죠.
참고로 기아는 흰색이고 현대는 검은색입니다.
고정 브라켓 포함이고 출고 할때 부착서비스도 해주시는데 저는 거절하고 그냥 받아만 왔습니다."
클리앙,모공,차량 공유 플랫폼 투루카.. CS 이거 맞는 건가요?,https://www.clien.net/service/board/park/18845602?combine=true&q=%EC%95%84%EB%B0%98%EB%96%BC&p=8&sort=recency&boardCd=&isBoard=false,바람별,2024-11-23 01:14:33,19.5 k,7,0,"어제 새벽 2시쯤에 급하게 볼 일이 생겨서

노원에서 안산까지 52키로를 왕복해야 될 일이 생겼습니다.

가까운 공용 주차장에 아반떼 디젤 차량이 있더군요.

전기차가 있었으면 좋았겠지만 나름 장거리 운전이라

주행 거리별 요금이 저렴한 디젤차로 골랐습니다.


일단, 외관은 찌그러지고 기스난 곳이 꽤나 많은

사고 차량으로 보였습니다. 키로 수는 16만 키로미터..

그래도 공유 플랫폼에서 나름 점검 잘 하고

굴리는 차 일테고.. 시간도 없고 해서 급한대로 탔습니다.


일단, 주행은 문제 없이 잘 되었는데요.

추워서 히터를 켰더니 담배 냄새도 아니고 쑥 냄새도 아니고

한약 냄새도 아닌 미묘하게 기분 나쁜 쿰쿰한 냄새가

나더라고요. 이 냄새를 맡을 바에는 그냥 추워서 떠는 게 낫겠다..

생각하고 창문을 살짝 열고 등따, 핸따를 켜고 운전했습니다.


새벽 운전을 하다보니 고속 주행 구간인데 방향 표지석이

잘 보이지 않는 구간이 있어서 상향등을 켰더니

상향등이 먹통..이네요? 뭐 별 수 있나요.. 급해도 속도 줄여야죠..


사이사이 외곽 길 구간에 진짜 답답하더라구요.

안 그래도 LED 라이트도 아니고 할로겐인데 그나마도

어두운 편이라 앞이 보여야 운전을 하죠 ㅡㅡ


그 외에도 계기판에 100키로가 찍혀 있는데도 불구하고

네비는 88키로를 가르킨다는 사소한 문제도 있었고..

주행 보조 시스템으로 차선 보조 기능이 차선이 선명한데도

됐다가 안 됐다가를 반복해서 핸들이 일관성 없게 조작이

되는 등 여러 안전 문제가 있었습니다.


뭐 여차저차 해서 도착하고, 고객센터에 전화를 걸어서

차량 교체를 요청하려고 했습니다. 주로 쓰는 쏘카의 경우

예전에 상향등 미작동 1회, 차 안에서 소독약 냄새가 너무 강해서

근처 차고지에서 차량 교체 1회 총 두 번을 교체 받은 기억이 있거든요.

죄송하다며 차량 시간 연장, 추가 포인트까지 받고 교체 받았고요.


여기서 부터 문제가 시작입니다.

녹취는 다 되어 있는데, 다시 듣기는 거북해서

기억에 의존해서 남겨봅니다.


상담원분께 여차저차 앞의 상황을 설명드리고

이런 문제들로 차량을 교체하길 바란다.. 했더니 하시는 말씀이

""음.. 네비 문제가 주행 보조 시스템도 촬영을 해주시면 좋은데 당장은 힘드실거니 나중에 보내주시고.. 일단 상향등 안 나오는 사진 보내주시고요. (52km 떨어진)본 차고지로 차를 갖다 놓으시면 교체해드릴게요"" 랍니다.


음..? 주행 중에 생기는 문제인데 그걸 주행 중에 촬영해서 보내주고, 상향등 안 나오는 걸 인증하면 본 차고지까지 다시 52km를 온 다음에 바꿔준다고? 머리가 띵 합디다.


""지금 왕복으로 대여를 했는데 안산에서 노원까지 50km 넘는 거리를 차를 갖다 놓고 교체를 받은 다음에 다시 노원에서 안산을 온 다음에 또 다시 갖다 놓으라는 이야기세요?""

라고 물었더니

""네, 저희는 원칙적으로 본 차고지가 아니면 차량 교체가 안되세요""

""네? 차에 문제가 있는데 교체가 안 된다고요?""

""네, 고객님. 이 시간에 저희가 차를 갖다 드리거나 할 인원도 없고요.""

""아뇨, 그게 아니라 근처에 다른 차고지가 있던데 제가 차를 가지고 가면 거기서 교체 진행해주시면 되잖아요.""

""그런데, 고객님. 저희가 다른 차고지에 차를 갖다 두신다고 해서 교체해드리는 시스템 자체가 없어요.""

""그런 시스템 자체가 없다고요? 쏘카나 다른 공유 차량 플랫폼은 너무 당연하게 해주는 서비스 아닌가요?""

""네, 상향등이 안 들어 오고 그런 걸로 저희가 쏘카랑 틀리게 본 차고지가 아닌 곳에서 교체 해드리는 그런 시스템이 없어요.""

""네, 말씀 잘 하셨네요.. 쏘카랑 다른 게 아니라 그건 틀린 거예요. 만약에 브레이크 등이 나갔다거나 브레이크가 안 밟히는 문제가 있다고 해도 그런 시스템이 없으니까 본 차고지 까지 갖다 둬야 교체해준다고 하실 거예요?""

""아뇨, 고객님 발생하지도 않은 일을 가지고 이야기 하셔도 소용이 없고요.""

""그게 아니라 브레이크등이랑 상향등이랑 직접 비교가 될 건 아니지만 안전상 문제가 있을때 교체해주는 서비스 자체가 없다는 게 말이 안되잖아요. 브레이크가 고장나도 차 갖다 줄 인원 없다. 시스템이 없다고 본 차고지까지 다시 갖다 놓으라고 할 거냐고요.""

""고객님, 죄송하지만 그런 극단적인 예시를 들어서 이야기 하셔도 저는 매뉴얼 대로 이야기 하는 거고, 발생하지 않은 일에 대한 대처 방법은 이야기 드릴 이유가 없습니다.""

""그런 교체 시스템 자체가 없다면서요. 중대한 문제가 생겨도 그런 시스템이 없는 거냐고요.""

""네, 고객님 아무리 물어보셔도 일어나지 않은 상황에 대해서 제가 답을 드릴 이유도 없고요. 저는 메뉴얼 대로만 말씀 드릴 수 있어서 더 이상 드릴 말씀이 없네요.""



뭐 대충 이런 이야기를 주고 받았습니다.

그런 시스템 자체가 없다는 말이 진짜 놀랍더군요.

5분도 안 되는 거리에 다른 차고지가 있었고 비슷한 가격대의

차량들이 있었는데도 불구하고 교체 시스템 자체가 없어서 못 바꾼다뇨..


그게 경미한 문제이든 아니든 간에 안전상 문제가 있는 차를

돈 주고 계속 타야한다는 것도 어이가 없었는데요.

뭐 포인트나 시간 연장 등은 바랄 것도 없겠더라고요.

실제로도 없었고요.


더 놀라운 점은..

엄청난 정비공들이 있는 회사인 건가? 싶은 생각이 들게

제가 탔던 동일 차량이 오늘도 계속 서비스 상태에 있다는 겁니다.

제가 탔을때 연료 게이지 50%정도였는데 지금 20%이니.. 음... 허허허

상향등이야 금방 교체했다 치더라도.. 주행 보조 시스템 점검과 수리

네비+대시보드 속도 매우 불일치 해결을 만 하루가 안 걸려

고쳤나..봐요?


대기업 대기업 하는데도 이유가 있듯이...

1등 업체 써야되는 이유가 있나보다.. 하는 경험이었습니다.

생각 할 수록 어이가 없네..(혼잣말)"
